,Shape_Leng,Shape_Area,zone_id,zone_name,geometry
0,0.606469228899,0.00214012931939,2,Rio Parana,"POLYGON ((-58.76149123499994 -34.240931444999944, -58.76007405599995 -34.23709861799995, -58.711789668999984 -34.24604733299998, -58.66311500399996 -34.258628828999974, -58.64526500599993 -34.26421186799996, -58.609250471999985 -34.27003081099997, -58.58707558399993 -34.27584975299993, -58.558688581999945 -34.28725173399994, -58.547050697999964 -34.294800631999976, -58.51465334399995 -34.29558697599998, -58.47997559399994 -34.32326626799994, -58.489112905999946 -34.32972057599994, -58.51568502699996 -34.30556410199995, -58.54130095399995 -34.306520295999974, -58.57064100399998 -34.29388847399997, -58.59474715199997 -34.281810236999945, -58.619104928999946 -34.27461362099996, -58.65045801799994 -34.26907776199994, -58.69283249899996 -34.256194309999955, -58.70752768699998 -34.25096040699998, -58.76149123499994 -34.240931444999944))"
1,9.43124428519,2.91841205172,1,Rio de la plata,"POLYGON ((-58.517474351999965 -34.44602432299996, -58.45395253799995 -34.38754002299993, -58.489112905999946 -34.32972057599994, -58.47997559399994 -34.32326626799994, -58.35003558899996 -34.19855264399996, -58.21625063999994 -34.15415763799996, -58.08516538699996 -34.181154600999946, -58.05666859299998 -34.22734940399994, -57.87239557399994 -34.43972902699994, -57.83622486899998 -34.46787260499997, -57.133565155999975 -34.45178116099993, -56.84034329199994 -34.66990962099993, -56.08404543299997 -34.89876571099995, -55.80155119799997 -34.77718591299998, -54.94155292399995 -34.95419179499993, -56.809948341999984 -36.318388640999956, -57.01913711199995 -36.323752455999966, -57.18720330199994 -36.209324410999955, -57.32911672499995 -36.02121541499997, -57.36778505999996 -35.833857388999945, -57.324874543999954 -35.68724645699996, -57.12462546499995 -35.43514716999994, -57.26408464499997 -35.24741365999995, -57.451818155999945 -35.04716458099995, -57.87555950899997 -34.83082405899995, -58.170457744999965 -34.74950862999998, -58.35940133199995 -34.63819302799993, -58.517474351999965 -34.44602432299996))"
