,id_buque,type,course,latitude,longitude,date,Velocidad,Bandera
0,8840908,BUQUE TANQUE (PETROLERO),1.7,-36.08749,-56.19856333333333,2023-03-07 14:47:37,12.7,Islas Marshall
1,8840908,BUQUE TANQUE (PETROLERO),1.7,-36.08749,-56.19856333333333,2023-03-07 14:47:37,12.7,Islas Marshall
2,8840908,BUQUE TANQUE (PETROLERO),0.9,-36.13948,-56.196513333333336,2023-03-07 14:33:05,13,Islas Marshall
3,8840908,BUQUE TANQUE (PETROLERO),359.1,-36.3022,-56.191498333333335,2023-03-07 13:48:08,13.2,Islas Marshall
4,8840908,BUQUE TANQUE (PETROLERO),356.8,-36.316813333333336,-56.190623333333335,2023-03-07 13:44:08,13.3,Islas Marshall
5,8840908,BUQUE TANQUE (PETROLERO),357.5,-36.367925,-56.18773333333333,2023-03-07 13:30:07,12.7,Islas Marshall
6,8840908,BUQUE TANQUE (PETROLERO),357,-36.366667,-56.183333,2023-03-07 13:29:00,13,Islas Marshall
7,8840908,BUQUE TANQUE (PETROLERO),357.5,-36.37881166666666,-56.187223333333336,2023-03-07 13:27:07,13,Islas Marshall
8,8840908,BUQUE TANQUE (PETROLERO),356.7,-36.44705666666667,-56.18403166666667,2023-03-07 13:08:18,12.8,Islas Marshall
9,8840908,BUQUE TANQUE (PETROLERO),356.7,-36.44705666666667,-56.18403166666667,2023-03-07 13:08:18,12.8,Islas Marshall
10,8840908,BUQUE TANQUE (PETROLERO),357.6,-36.50575833333333,-56.181735,2023-03-07 12:51:57,13.1,Islas Marshall
11,8840908,BUQUE TANQUE (PETROLERO),0.1,-36.51356166666667,-56.18147333333334,2023-03-07 12:49:43,13,Islas Marshall
12,8840908,BUQUE TANQUE (PETROLERO),0.1,-36.51356166666667,-56.18147333333334,2023-03-07 12:49:39,13,Islas Marshall
13,8840908,BUQUE TANQUE (PETROLERO),357,-36.51833,-56.18130333333333,2023-03-07 12:48:23,12.8,Islas Marshall
14,8840908,BUQUE TANQUE (PETROLERO),357,-36.51833,-56.18130333333333,2023-03-07 12:48:19,12.8,Islas Marshall
15,8840908,BUQUE TANQUE (PETROLERO),357.9,-36.52465166666666,-56.18108166666666,2023-03-07 12:46:37,12.9,Islas Marshall
16,8840908,BUQUE TANQUE (PETROLERO),357.2,-36.52447333333333,-56.181086666666666,2023-03-07 12:46:36,12.9,Islas Marshall
17,8840908,BUQUE TANQUE (PETROLERO),357.9,-36.52465166666666,-56.18108166666666,2023-03-07 12:46:33,12.9,Islas Marshall
18,8840908,BUQUE TANQUE (PETROLERO),359.4,-36.525488333333335,-56.18105333333333,2023-03-07 12:46:19,12.9,Islas Marshall
19,8840908,BUQUE TANQUE (PETROLERO),355.3,-36.527881666666666,-56.18099,2023-03-07 12:45:43,12.8,Islas Marshall
20,8840908,BUQUE TANQUE (PETROLERO),355.7,-36.53086833333333,-56.18085333333333,2023-03-07 12:44:53,12.8,Islas Marshall
21,8840908,BUQUE TANQUE (PETROLERO),355.7,-36.53086833333333,-56.18085333333333,2023-03-07 12:44:53,12.8,Islas Marshall
22,8840908,BUQUE TANQUE (PETROLERO),359.4,-36.533856666666665,-56.18074666666666,2023-03-07 12:44:03,12.9,Islas Marshall
23,8840908,BUQUE TANQUE (PETROLERO),359.2,-36.536186666666666,-56.18063333333333,2023-03-07 12:43:24,13.1,Islas Marshall
24,8840908,BUQUE TANQUE (PETROLERO),359.9,-36.53744666666667,-56.180596666666666,2023-03-07 12:43:03,13.1,Islas Marshall
25,8840908,BUQUE TANQUE (PETROLERO),359.9,-36.53744666666667,-56.180596666666666,2023-03-07 12:43:03,13.1,Islas Marshall
26,8840908,BUQUE TANQUE (PETROLERO),357.9,-36.54103833333333,-56.18051166666667,2023-03-07 12:42:03,13.1,Islas Marshall
27,8840908,BUQUE TANQUE (PETROLERO),357.9,-36.54103833333333,-56.18051166666667,2023-03-07 12:42:03,13.1,Islas Marshall
28,8840908,BUQUE TANQUE (PETROLERO),357.8,-36.543371666666665,-56.18045166666667,2023-03-07 12:41:24,12.8,Islas Marshall
29,8840908,BUQUE TANQUE (PETROLERO),355.5,-36.54396666666667,-56.18042833333333,2023-03-07 12:41:14,12.9,Islas Marshall
30,8840908,BUQUE TANQUE (PETROLERO),355.5,-36.54396666666667,-56.18042833333333,2023-03-07 12:41:14,12.9,Islas Marshall
31,8840908,BUQUE TANQUE (PETROLERO),356.6,-36.54696166666667,-56.18034166666666,2023-03-07 12:40:24,12.7,Islas Marshall
32,8840908,BUQUE TANQUE (PETROLERO),357.3,-36.547558333333335,-56.18032166666666,2023-03-07 12:40:14,12.7,Islas Marshall
33,8840908,BUQUE TANQUE (PETROLERO),358,-36.55115166666667,-56.18016833333333,2023-03-07 12:39:14,12.9,Islas Marshall
34,8840908,BUQUE TANQUE (PETROLERO),356.2,-36.55836166666667,-56.179948333333336,2023-03-07 12:37:17,12.8,Islas Marshall
35,8840908,BUQUE TANQUE (PETROLERO),356.2,-36.55836166666667,-56.179948333333336,2023-03-07 12:37:17,12.8,Islas Marshall
36,8840908,BUQUE TANQUE (PETROLERO),357.5,-36.750805,-56.172138333333336,2023-03-07 11:43:25,12.7,Islas Marshall
37,8840908,BUQUE TANQUE (PETROLERO),undefined,-36.83555555555556,-56.16861111111111,2023-03-07 11:18:00,undefined,Islas Marshall
38,8840908,BUQUE TANQUE (PETROLERO),358,-36.897423333333336,-56.164656666666666,2023-03-07 11:00:51,12.2,Islas Marshall
39,8840908,BUQUE TANQUE (PETROLERO),358.9,-36.93660833333333,-56.16240333333333,2023-03-07 10:49:16,12.1,Islas Marshall
40,8840908,BUQUE TANQUE (PETROLERO),357.3,-36.94331666666667,-56.16179666666667,2023-03-07 10:47:18,12.1,Islas Marshall
41,8840908,BUQUE TANQUE (PETROLERO),359.1,-36.98597333333333,-56.15891333333333,2023-03-07 10:34:36,12,Islas Marshall
42,8840908,BUQUE TANQUE (PETROLERO),3.5,-37.00593833333333,-56.15837333333333,2023-03-07 10:28:46,12.3,Islas Marshall
43,8840908,BUQUE TANQUE (PETROLERO),3.5,-37.00593833333333,-56.15837333333333,2023-03-07 10:28:46,12.3,Islas Marshall
44,8840908,BUQUE TANQUE (PETROLERO),3.5,-37.00593833333333,-56.15837333333333,2023-03-07 10:28:41,12.3,Islas Marshall
45,8840908,BUQUE TANQUE (PETROLERO),0.9,-37.009145,-56.15839666666667,2023-03-07 10:27:47,12,Islas Marshall
46,8840908,BUQUE TANQUE (PETROLERO),0.9,-37.009145,-56.15839666666667,2023-03-07 10:27:47,12,Islas Marshall
47,8840908,BUQUE TANQUE (PETROLERO),359.2,-37.034305,-56.158485,2023-03-07 10:20:14,11.9,Islas Marshall
48,8840908,BUQUE TANQUE (PETROLERO),3.9,-37.04569833333333,-56.15839666666667,2023-03-07 10:16:55,11.9,Islas Marshall
49,8840908,BUQUE TANQUE (PETROLERO),359.7,-37.05047833333333,-56.15834,2023-03-07 10:15:30,11.8,Islas Marshall
50,8840908,BUQUE TANQUE (PETROLERO),359.8,-37.05647166666667,-56.158275,2023-03-07 10:13:42,12.2,Islas Marshall
51,8840908,BUQUE TANQUE (PETROLERO),11,-37.07698666666667,-56.15837333333333,2023-03-07 10:07:34,12.2,Islas Marshall
52,8840908,BUQUE TANQUE (PETROLERO),12.4,-37.0776,-56.158523333333335,2023-03-07 10:07:23,12.3,Islas Marshall
53,8840908,BUQUE TANQUE (PETROLERO),30.9,-37.08810166666667,-56.165596666666666,2023-03-07 10:03:53,12.2,Islas Marshall
54,8840908,BUQUE TANQUE (PETROLERO),32,-37.088535,-56.16594,2023-03-07 10:03:52,12.3,Islas Marshall
55,8840908,BUQUE TANQUE (PETROLERO),32,-37.088535,-56.16594,2023-03-07 10:03:44,12.3,Islas Marshall
56,8840908,BUQUE TANQUE (PETROLERO),31.9,-37.09245333333333,-56.16901833333333,2023-03-07 10:02:23,12.2,Islas Marshall
57,8840908,BUQUE TANQUE (PETROLERO),32.3,-37.09289166666667,-56.16936,2023-03-07 10:02:13,12.1,Islas Marshall
58,8840908,BUQUE TANQUE (PETROLERO),31.8,-37.09390666666667,-56.17016666666667,2023-03-07 10:01:53,12.4,Islas Marshall
59,8840908,BUQUE TANQUE (PETROLERO),31.1,-37.09578333333334,-56.17167,2023-03-07 10:01:48,12.3,Islas Marshall
60,8840908,BUQUE TANQUE (PETROLERO),31.9,-37.09434,-56.17051666666666,2023-03-07 10:01:44,12.3,Islas Marshall
61,8840908,BUQUE TANQUE (PETROLERO),32.2,-37.09482166666667,-56.1709,2023-03-07 10:01:34,12.2,Islas Marshall
62,8840908,BUQUE TANQUE (PETROLERO),31.1,-37.09578333333334,-56.17167,2023-03-07 10:01:17,12.3,Islas Marshall
63,8840908,BUQUE TANQUE (PETROLERO),31.1,-37.09578333333334,-56.17167,2023-03-07 10:01:13,12.3,Islas Marshall
64,8840908,BUQUE TANQUE (PETROLERO),33.1,-37.096265,-56.17204666666667,2023-03-07 10:01:04,12.1,Islas Marshall
65,8840908,BUQUE TANQUE (PETROLERO),31.5,-37.09721166666667,-56.17283666666667,2023-03-07 10:00:44,12.1,Islas Marshall
66,8840908,BUQUE TANQUE (PETROLERO),33.2,-37.09816666666666,-56.17361,2023-03-07 10:00:24,12,Islas Marshall
67,8840908,BUQUE TANQUE (PETROLERO),32.2,-37.098641666666666,-56.174,2023-03-07 10:00:13,12.3,Islas Marshall
68,8840908,BUQUE TANQUE (PETROLERO),34.4,-37.09912,-56.17438666666666,2023-03-07 10:00:04,12.2,Islas Marshall
69,8840908,BUQUE TANQUE (PETROLERO),32.8,-37.099646666666665,-56.174815,2023-03-07 09:59:53,12.2,Islas Marshall
70,8840908,BUQUE TANQUE (PETROLERO),33.5,-37.100076666666666,-56.175158333333336,2023-03-07 09:59:44,12.1,Islas Marshall
71,8840908,BUQUE TANQUE (PETROLERO),32.2,-37.10056,-56.17554166666667,2023-03-07 09:59:34,12,Islas Marshall
72,8840908,BUQUE TANQUE (PETROLERO),33.5,-37.10151333333334,-56.17632,2023-03-07 09:59:13,12.2,Islas Marshall
73,8840908,BUQUE TANQUE (PETROLERO),34.3,-37.101985,-56.17671,2023-03-07 09:59:04,12.2,Islas Marshall
74,8840908,BUQUE TANQUE (PETROLERO),33.3,-37.10293333333333,-56.17749166666667,2023-03-07 09:58:44,12,Islas Marshall
75,8840908,BUQUE TANQUE (PETROLERO),32.3,-37.10387833333333,-56.17827,2023-03-07 09:58:24,12.2,Islas Marshall
76,8840908,BUQUE TANQUE (PETROLERO),32.7,-37.104353333333336,-56.17865833333333,2023-03-07 09:58:13,12.5,Islas Marshall
77,8840908,BUQUE TANQUE (PETROLERO),32.8,-37.10483166666667,-56.179045,2023-03-07 09:58:04,12.1,Islas Marshall
78,8840908,BUQUE TANQUE (PETROLERO),33.3,-37.105358333333335,-56.17946833333333,2023-03-07 09:57:53,12.3,Islas Marshall
79,8840908,BUQUE TANQUE (PETROLERO),32.9,-37.105785,-56.17982166666667,2023-03-07 09:57:44,12.5,Islas Marshall
80,8840908,BUQUE TANQUE (PETROLERO),33.6,-37.10626166666667,-56.180215,2023-03-07 09:57:34,12.1,Islas Marshall
81,8840908,BUQUE TANQUE (PETROLERO),33,-37.10673666666667,-56.18060833333333,2023-03-07 09:57:24,12.4,Islas Marshall
82,8840908,BUQUE TANQUE (PETROLERO),34.1,-37.10721333333333,-56.180998333333335,2023-03-07 09:57:13,12.3,Islas Marshall
83,8840908,BUQUE TANQUE (PETROLERO),32.5,-37.107688333333336,-56.181395,2023-03-07 09:57:04,12.3,Islas Marshall
84,8840908,BUQUE TANQUE (PETROLERO),33,-37.10869,-56.18221333333333,2023-03-07 09:56:43,12.1,Islas Marshall
85,8840908,BUQUE TANQUE (PETROLERO),31.2,-37.109118333333335,-56.182566666666666,2023-03-07 09:56:34,12.5,Islas Marshall
86,8840908,BUQUE TANQUE (PETROLERO),31.1,-37.10959666666667,-56.18295666666667,2023-03-07 09:56:24,12.2,Islas Marshall
87,8840908,BUQUE TANQUE (PETROLERO),32.4,-37.11007333333333,-56.18334,2023-03-07 09:56:13,12.3,Islas Marshall
88,8840908,BUQUE TANQUE (PETROLERO),30.3,-37.11055,-56.18373,2023-03-07 09:56:04,12.3,Islas Marshall
89,8840908,BUQUE TANQUE (PETROLERO),31.5,-37.111555,-56.18454,2023-03-07 09:55:43,12.3,Islas Marshall
90,8840908,BUQUE TANQUE (PETROLERO),32.8,-37.111983333333335,-56.184893333333335,2023-03-07 09:55:34,12.4,Islas Marshall
91,8840908,BUQUE TANQUE (PETROLERO),32,-37.11246166666667,-56.18528166666667,2023-03-07 09:55:24,12.1,Islas Marshall
92,8840908,BUQUE TANQUE (PETROLERO),32.5,-37.11298833333333,-56.185703333333336,2023-03-07 09:55:13,12.3,Islas Marshall
93,8840908,BUQUE TANQUE (PETROLERO),32.5,-37.113416666666666,-56.186055,2023-03-07 09:55:07,12.1,Islas Marshall
94,8840908,BUQUE TANQUE (PETROLERO),32.5,-37.113416666666666,-56.186055,2023-03-07 09:55:07,12.1,Islas Marshall
95,8840908,BUQUE TANQUE (PETROLERO),32.5,-37.113416666666666,-56.186055,2023-03-07 09:55:04,12.1,Islas Marshall
96,8840908,BUQUE TANQUE (PETROLERO),32.9,-37.11394333333333,-56.186475,2023-03-07 09:54:53,12.3,Islas Marshall
97,8840908,BUQUE TANQUE (PETROLERO),33.5,-37.114423333333335,-56.18685666666666,2023-03-07 09:54:47,12.2,Islas Marshall
98,8840908,BUQUE TANQUE (PETROLERO),33.5,-37.114423333333335,-56.18685666666666,2023-03-07 09:54:43,12.2,Islas Marshall
99,8840908,BUQUE TANQUE (PETROLERO),32.8,-37.11533166666667,-56.18758666666667,2023-03-07 09:54:24,12.1,Islas Marshall
100,8840908,BUQUE TANQUE (PETROLERO),33.7,-37.115855,-56.18801,2023-03-07 09:54:13,12.2,Islas Marshall
101,8840908,BUQUE TANQUE (PETROLERO),34,-37.116285,-56.188355,2023-03-07 09:54:04,12.4,Islas Marshall
102,8840908,BUQUE TANQUE (PETROLERO),34.5,-37.11681166666666,-56.18878,2023-03-07 09:53:53,12.1,Islas Marshall
103,8840908,BUQUE TANQUE (PETROLERO),34.1,-37.11729166666667,-56.189165,2023-03-07 09:53:43,12.4,Islas Marshall
104,8840908,BUQUE TANQUE (PETROLERO),34.6,-37.11820166666666,-56.18989666666667,2023-03-07 09:53:24,12.3,Islas Marshall
105,8840908,BUQUE TANQUE (PETROLERO),33.9,-37.118725,-56.190325,2023-03-07 09:53:13,12.2,Islas Marshall
106,8840908,BUQUE TANQUE (PETROLERO),34.1,-37.12015666666667,-56.19149166666666,2023-03-07 09:52:43,12.3,Islas Marshall
107,8840908,BUQUE TANQUE (PETROLERO),34.2,-37.12058666666667,-56.19184166666667,2023-03-07 09:52:34,12.2,Islas Marshall
108,8840908,BUQUE TANQUE (PETROLERO),33.7,-37.121065,-56.19222666666667,2023-03-07 09:52:24,12.2,Islas Marshall
109,8840908,BUQUE TANQUE (PETROLERO),34.2,-37.121588333333335,-56.19265166666667,2023-03-07 09:52:13,12.2,Islas Marshall
110,8840908,BUQUE TANQUE (PETROLERO),32.8,-37.12202,-56.192996666666666,2023-03-07 09:52:04,12.3,Islas Marshall
111,8840908,BUQUE TANQUE (PETROLERO),34.1,-37.12249666666666,-56.193385,2023-03-07 09:51:54,12.3,Islas Marshall
112,8840908,BUQUE TANQUE (PETROLERO),34,-37.12302,-56.19381166666667,2023-03-07 09:51:43,12.3,Islas Marshall
113,8840908,BUQUE TANQUE (PETROLERO),33.7,-37.12345,-56.194155,2023-03-07 09:51:34,12,Islas Marshall
114,8840908,BUQUE TANQUE (PETROLERO),35,-37.124451666666666,-56.19495833333333,2023-03-07 09:51:13,11.9,Islas Marshall
115,8840908,BUQUE TANQUE (PETROLERO),32.7,-37.12488,-56.195303333333335,2023-03-07 09:51:04,12.3,Islas Marshall
116,8840908,BUQUE TANQUE (PETROLERO),32.2,-37.12535666666667,-56.19569,2023-03-07 09:50:54,12.5,Islas Marshall
117,8840908,BUQUE TANQUE (PETROLERO),33.9,-37.12587833333333,-56.19611833333333,2023-03-07 09:50:43,12.1,Islas Marshall
118,8840908,BUQUE TANQUE (PETROLERO),31.8,-37.126306666666665,-56.19646333333333,2023-03-07 09:50:34,12.1,Islas Marshall
119,8840908,BUQUE TANQUE (PETROLERO),32.5,-37.12678666666667,-56.19683666666667,2023-03-07 09:50:24,12.1,Islas Marshall
120,8840908,BUQUE TANQUE (PETROLERO),32.4,-37.127316666666665,-56.197245,2023-03-07 09:50:13,12.2,Islas Marshall
121,8840908,BUQUE TANQUE (PETROLERO),31.5,-37.12774666666667,-56.19758333333333,2023-03-07 09:50:04,12.3,Islas Marshall
122,8840908,BUQUE TANQUE (PETROLERO),33.1,-37.12822833333333,-56.19795833333333,2023-03-07 09:49:54,12.1,Islas Marshall
123,8840908,BUQUE TANQUE (PETROLERO),33.6,-37.12876,-56.198366666666665,2023-03-07 09:49:43,11.9,Islas Marshall
124,8840908,BUQUE TANQUE (PETROLERO),31.6,-37.12918666666667,-56.19871166666667,2023-03-07 09:49:34,12.4,Islas Marshall
125,8840908,BUQUE TANQUE (PETROLERO),31.2,-37.130195,-56.19950333333333,2023-03-07 09:49:13,12.2,Islas Marshall
126,8840908,BUQUE TANQUE (PETROLERO),32.3,-37.13062166666667,-56.19984333333333,2023-03-07 09:49:04,12.2,Islas Marshall
127,8840908,BUQUE TANQUE (PETROLERO),29.8,-37.131625,-56.20063833333333,2023-03-07 09:48:43,12.2,Islas Marshall
128,8840908,BUQUE TANQUE (PETROLERO),31.8,-37.132533333333335,-56.20135166666667,2023-03-07 09:48:24,12.1,Islas Marshall
129,8840908,BUQUE TANQUE (PETROLERO),31.8,-37.13301,-56.20173166666667,2023-03-07 09:48:14,11.9,Islas Marshall
130,8840908,BUQUE TANQUE (PETROLERO),33.7,-37.13348666666667,-56.202105,2023-03-07 09:48:04,12.1,Islas Marshall
131,8840908,BUQUE TANQUE (PETROLERO),32.9,-37.134011666666666,-56.20252666666666,2023-03-07 09:47:53,12,Islas Marshall
132,8840908,BUQUE TANQUE (PETROLERO),32.9,-37.13544,-56.20367,2023-03-07 09:47:23,12.1,Islas Marshall
133,8840908,BUQUE TANQUE (PETROLERO),31.3,-37.135868333333335,-56.204013333333336,2023-03-07 09:47:14,12.3,Islas Marshall
134,8840908,BUQUE TANQUE (PETROLERO),33.1,-37.13687,-56.20481333333333,2023-03-07 09:46:53,12.5,Islas Marshall
135,8840908,BUQUE TANQUE (PETROLERO),33.8,-37.137348333333335,-56.2052,2023-03-07 09:46:43,12.2,Islas Marshall
136,8840908,BUQUE TANQUE (PETROLERO),33.2,-37.138306666666665,-56.205956666666665,2023-03-07 09:46:23,12.2,Islas Marshall
137,8840908,BUQUE TANQUE (PETROLERO),33.8,-37.13921833333333,-56.20666833333333,2023-03-07 09:46:04,12,Islas Marshall
138,8840908,BUQUE TANQUE (PETROLERO),33.2,-37.13974666666667,-56.20708833333333,2023-03-07 09:45:53,12.1,Islas Marshall
139,8840908,BUQUE TANQUE (PETROLERO),32.2,-37.14022333333333,-56.20746833333333,2023-03-07 09:45:43,12.2,Islas Marshall
140,8840908,BUQUE TANQUE (PETROLERO),30.8,-37.14118166666667,-56.208225,2023-03-07 09:45:23,12.2,Islas Marshall
141,8840908,BUQUE TANQUE (PETROLERO),33.2,-37.14208833333333,-56.20895,2023-03-07 09:45:04,12.1,Islas Marshall
142,8840908,BUQUE TANQUE (PETROLERO),31,-37.14309166666666,-56.20975,2023-03-07 09:44:43,12.2,Islas Marshall
143,8840908,BUQUE TANQUE (PETROLERO),33.1,-37.143565,-56.21013166666667,2023-03-07 09:44:33,12.4,Islas Marshall
144,8840908,BUQUE TANQUE (PETROLERO),32,-37.14447,-56.210863333333336,2023-03-07 09:44:14,12.2,Islas Marshall
145,8840908,BUQUE TANQUE (PETROLERO),31,-37.14494666666667,-56.211241666666666,2023-03-07 09:44:04,12.2,Islas Marshall
146,8840908,BUQUE TANQUE (PETROLERO),32.2,-37.14590166666667,-56.21198833333333,2023-03-07 09:43:44,12.1,Islas Marshall
147,8840908,BUQUE TANQUE (PETROLERO),32.8,-37.146425,-56.212405,2023-03-07 09:43:33,12.1,Islas Marshall
148,8840908,BUQUE TANQUE (PETROLERO),34.1,-37.14689666666666,-56.212786666666666,2023-03-07 09:43:23,12.2,Islas Marshall
149,8840908,BUQUE TANQUE (PETROLERO),30.3,-37.14832,-56.213915,2023-03-07 09:42:53,11.9,Islas Marshall
150,8840908,BUQUE TANQUE (PETROLERO),31.5,-37.14875,-56.214241666666666,2023-03-07 09:42:44,12,Islas Marshall
151,8840908,BUQUE TANQUE (PETROLERO),32.2,-37.149225,-56.21461166666667,2023-03-07 09:42:34,12.1,Islas Marshall
152,8840908,BUQUE TANQUE (PETROLERO),32.1,-37.149746666666665,-56.21503,2023-03-07 09:42:23,12.3,Islas Marshall
153,8840908,BUQUE TANQUE (PETROLERO),32.8,-37.15253666666667,-56.217263333333335,2023-03-07 09:41:24,12,Islas Marshall
154,8840908,BUQUE TANQUE (PETROLERO),34.2,-37.158195,-56.22180166666666,2023-03-07 09:39:31,12,Islas Marshall
155,8840908,BUQUE TANQUE (PETROLERO),31.8,-37.161026666666665,-56.22407833333333,2023-03-07 09:38:28,11.9,Islas Marshall
156,8840908,BUQUE TANQUE (PETROLERO),31.8,-37.161026666666665,-56.22407833333333,2023-03-07 09:38:28,11.9,Islas Marshall
157,8840908,BUQUE TANQUE (PETROLERO),32.5,-37.16531,-56.22749666666667,2023-03-07 09:36:59,12,Islas Marshall
158,8840908,BUQUE TANQUE (PETROLERO),29.3,-37.18269166666666,-56.240725,2023-03-07 09:30:58,12.1,Islas Marshall
159,8840908,BUQUE TANQUE (PETROLERO),29.3,-37.18269166666666,-56.240725,2023-03-07 09:30:58,12.1,Islas Marshall
160,8840908,BUQUE TANQUE (PETROLERO),32.9,-37.19185,-56.247485,2023-03-07 09:27:44,12,Islas Marshall
161,8840908,BUQUE TANQUE (PETROLERO),31.9,-37.19811666666666,-56.25211333333333,2023-03-07 09:25:33,12,Islas Marshall
162,8840908,BUQUE TANQUE (PETROLERO),29.9,-37.19855,-56.25243,2023-03-07 09:25:27,12.3,Islas Marshall
163,8840908,BUQUE TANQUE (PETROLERO),29.9,-37.19855,-56.25243,2023-03-07 09:25:24,12.3,Islas Marshall
164,8840908,BUQUE TANQUE (PETROLERO),29,-37.199511666666666,-56.25314166666666,2023-03-07 09:25:07,12.1,Islas Marshall
165,8840908,BUQUE TANQUE (PETROLERO),29,-37.199511666666666,-56.25314166666666,2023-03-07 09:25:04,12.1,Islas Marshall
166,8840908,BUQUE TANQUE (PETROLERO),30,-37.20004166666666,-56.25353166666667,2023-03-07 09:24:58,12.1,Islas Marshall
167,8840908,BUQUE TANQUE (PETROLERO),30,-37.20004166666666,-56.25353166666667,2023-03-07 09:24:53,12.1,Islas Marshall
168,8840908,BUQUE TANQUE (PETROLERO),30,-37.20099833333333,-56.25425333333333,2023-03-07 09:24:37,12.2,Islas Marshall
169,8840908,BUQUE TANQUE (PETROLERO),30,-37.20099833333333,-56.25425333333333,2023-03-07 09:24:33,12.2,Islas Marshall
170,8840908,BUQUE TANQUE (PETROLERO),29.4,-37.20143333333333,-56.254576666666665,2023-03-07 09:24:27,12.1,Islas Marshall
171,8840908,BUQUE TANQUE (PETROLERO),29.4,-37.20143333333333,-56.254576666666665,2023-03-07 09:24:24,12.1,Islas Marshall
172,8840908,BUQUE TANQUE (PETROLERO),30.9,-37.202396666666665,-56.255295,2023-03-07 09:24:06,12.1,Islas Marshall
173,8840908,BUQUE TANQUE (PETROLERO),30.9,-37.202396666666665,-56.255295,2023-03-07 09:24:04,12.1,Islas Marshall
174,8840908,BUQUE TANQUE (PETROLERO),30.5,-37.20292666666667,-56.25569166666666,2023-03-07 09:23:58,12,Islas Marshall
175,8840908,BUQUE TANQUE (PETROLERO),30.5,-37.20292666666667,-56.25569166666666,2023-03-07 09:23:53,12,Islas Marshall
176,8840908,BUQUE TANQUE (PETROLERO),30.1,-37.20389333333333,-56.25641,2023-03-07 09:23:37,12,Islas Marshall
177,8840908,BUQUE TANQUE (PETROLERO),30.1,-37.20389333333333,-56.25641,2023-03-07 09:23:33,12,Islas Marshall
178,8840908,BUQUE TANQUE (PETROLERO),29.5,-37.20432666666667,-56.25673333333334,2023-03-07 09:23:31,12.2,Islas Marshall
179,8840908,BUQUE TANQUE (PETROLERO),30.2,-37.20582666666667,-56.25783,2023-03-07 09:22:58,12,Islas Marshall
180,8840908,BUQUE TANQUE (PETROLERO),30.2,-37.20582666666667,-56.25783,2023-03-07 09:22:53,12,Islas Marshall
181,8840908,BUQUE TANQUE (PETROLERO),29.9,-37.20626166666667,-56.25814833333333,2023-03-07 09:22:47,11.9,Islas Marshall
182,8840908,BUQUE TANQUE (PETROLERO),29.9,-37.20626166666667,-56.25814833333333,2023-03-07 09:22:44,11.9,Islas Marshall
183,8840908,BUQUE TANQUE (PETROLERO),30.3,-37.20722333333333,-56.258855,2023-03-07 09:22:27,11.8,Islas Marshall
184,8840908,BUQUE TANQUE (PETROLERO),30.3,-37.20722333333333,-56.258855,2023-03-07 09:22:24,11.8,Islas Marshall
185,8840908,BUQUE TANQUE (PETROLERO),28.3,-37.20914,-56.26026,2023-03-07 09:21:47,12,Islas Marshall
186,8840908,BUQUE TANQUE (PETROLERO),28.3,-37.20914,-56.26026,2023-03-07 09:21:44,12,Islas Marshall
187,8840908,BUQUE TANQUE (PETROLERO),31.6,-37.20962,-56.26061166666667,2023-03-07 09:21:38,12.1,Islas Marshall
188,8840908,BUQUE TANQUE (PETROLERO),31.6,-37.20962,-56.26061166666667,2023-03-07 09:21:34,12.1,Islas Marshall
189,8840908,BUQUE TANQUE (PETROLERO),31.8,-37.210145,-56.261005,2023-03-07 09:21:27,12,Islas Marshall
190,8840908,BUQUE TANQUE (PETROLERO),31.8,-37.210145,-56.261005,2023-03-07 09:21:24,12,Islas Marshall
191,8840908,BUQUE TANQUE (PETROLERO),30.7,-37.210575,-56.26132833333333,2023-03-07 09:21:17,11.9,Islas Marshall
192,8840908,BUQUE TANQUE (PETROLERO),30.7,-37.210575,-56.26132833333333,2023-03-07 09:21:14,11.9,Islas Marshall
193,8840908,BUQUE TANQUE (PETROLERO),31.3,-37.2111,-56.261721666666666,2023-03-07 09:21:03,11.9,Islas Marshall
194,8840908,BUQUE TANQUE (PETROLERO),30,-37.216855,-56.26594833333333,2023-03-07 09:19:07,12.2,Islas Marshall
195,8840908,BUQUE TANQUE (PETROLERO),30.9,-37.21776833333333,-56.26661333333333,2023-03-07 09:18:48,12,Islas Marshall
196,8840908,BUQUE TANQUE (PETROLERO),30.9,-37.21776833333333,-56.26661333333333,2023-03-07 09:18:48,12,Islas Marshall
197,8840908,BUQUE TANQUE (PETROLERO),29.8,-37.221156666666666,-56.26914333333333,2023-03-07 09:17:38,11.8,Islas Marshall
198,8840908,BUQUE TANQUE (PETROLERO),27.6,-37.22349833333333,-56.27083666666667,2023-03-07 09:16:47,11.7,Islas Marshall
199,8840908,BUQUE TANQUE (PETROLERO),29.6,-37.22402666666667,-56.27122166666667,2023-03-07 09:16:33,12.2,Islas Marshall
200,8840908,BUQUE TANQUE (PETROLERO),31.3,-37.224936666666665,-56.27189333333333,2023-03-07 09:16:23,11.9,Islas Marshall
201,8840908,BUQUE TANQUE (PETROLERO),31.3,-37.224936666666665,-56.27189333333333,2023-03-07 09:16:23,11.9,Islas Marshall
202,8840908,BUQUE TANQUE (PETROLERO),30.5,-37.225945,-56.27263,2023-03-07 09:15:59,12,Islas Marshall
